Original_file	Chromosome	SNP_pos	GWAS p-value	FDR_rejected	FDR_adjusted_p-value	Gene_start	Gene_end	Gene_orientation	Distance Gene	SNP relative position	target AGI	target element type	short symbol	long symbol	short description	long description
rh.maf0.05_emmax.pvals_pid_36_ABA1_Mean_TLRL_adj.pvals	4	2590950	7.24736503774e-07	1.000000	0.048426	2588004	2589386	-	-1564	upstream	AT4G05050	gene	UBQ11	ubiquitin 11	None	ID=AT4G05050;Note=protein_coding_gene;Name=AT4G05050
rh.maf0.05_emmax.pvals_pid_36_ABA1_Mean_TLRL_adj.pvals	4	2590950	7.24736503774e-07	1.000000	0.048426	2588004	2589386	-	-1564	upstream	AT4G05050.1	mRNA	UBQ11	ubiquitin 11	ubiquitin 11	ubiquitin 11 (UBQ11); CONTAINS InterPro DOMAIN/s: Ubiquitin subgroup (InterPro:IPR019956), Ubiquitin conserved site (InterPro:IPR019954), Ubiquitin (InterPro:IPR000626), Ubiquitin supergroup (InterPro:IPR019955); BEST Arabidopsis thaliana protein match is: polyubiquitin 10 (TAIR:AT4G05320.4); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_36_ABA1_Mean_TLRL_adj.pvals	4	2590950	7.24736503774e-07	1.000000	0.048426	2588004	2589139	-	-1811	upstream	AT4G05050.2	mRNA	UBQ11	ubiquitin 11	ubiquitin 11	ubiquitin 11 (UBQ11); CONTAINS InterPro DOMAIN/s: Ubiquitin subgroup (InterPro:IPR019956), Ubiquitin conserved site (InterPro:IPR019954), Ubiquitin (InterPro:IPR000626), Ubiquitin supergroup (InterPro:IPR019955); BEST Arabidopsis thaliana protein match is: polyubiquitin 10 (TAIR:AT4G05320.4); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_36_ABA1_Mean_TLRL_adj.pvals	4	2590950	7.24736503774e-07	1.000000	0.048426	2588004	2589184	-	-1766	upstream	AT4G05050.3	mRNA	UBQ11	ubiquitin 11	ubiquitin 11	ubiquitin 11 (UBQ11); CONTAINS InterPro DOMAIN/s: Ubiquitin subgroup (InterPro:IPR019956), Ubiquitin conserved site (InterPro:IPR019954), Ubiquitin (InterPro:IPR000626), Ubiquitin supergroup (InterPro:IPR019955); BEST Arabidopsis thaliana protein match is: polyubiquitin 10 (TAIR:AT4G05320.4); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_36_ABA1_Mean_TLRL_adj.pvals	4	2590950	7.24736503774e-07	1.000000	0.048426	2588004	2589184	-	-1766	upstream	AT4G05050.4	mRNA	UBQ11	ubiquitin 11	ubiquitin 11	ubiquitin 11 (UBQ11); INVOLVED IN: protein modification process, response to salt stress, ubiquitin-dependent protein catabolic process; LOCATED IN: intracellular; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Ubiquitin subgroup (InterPro:IPR019956), Ubiquitin conserved site (InterPro:IPR019954), Ubiquitin (InterPro:IPR000626), Ubiquitin supergroup (InterPro:IPR019955); BEST Arabidopsis thaliana protein match is: Ubiquitin family protein (TAIR:AT4G02890.2).
rh.maf0.05_emmax.pvals_pid_36_ABA1_Mean_TLRL_adj.pvals	4	2590950	7.24736503774e-07	1.000000	0.048426	2590065	2592163	-	1213	in gene	AT4G05060	gene	None	None	None	ID=AT4G05060;Note=protein_coding_gene;Name=AT4G05060
rh.maf0.05_emmax.pvals_pid_36_ABA1_Mean_TLRL_adj.pvals	4	2590950	7.24736503774e-07	1.000000	0.048426	2590065	2592163	-	1213	in gene	AT4G05060.1	mRNA	None	None	PapD-like superfamily protein	PapD-like superfamily protein; FUNCTIONS IN: structural molecule activity; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: PapD-like (InterPro:IPR008962), Major sperm protein (InterPro:IPR000535); BEST Arabidopsis thaliana protein match is: PapD-like superfamily protein (TAIR:AT4G21450.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_36_ABA1_Mean_TLRL_adj.pvals	4	2590950	7.24736503774e-07	1.000000	0.048426	2593595	2594119	-	3169	downstream	AT4G05070	gene	None	None	None	ID=AT4G05070;Note=protein_coding_gene;Name=AT4G05070
rh.maf0.05_emmax.pvals_pid_36_ABA1_Mean_TLRL_adj.pvals	4	2590950	7.24736503774e-07	1.000000	0.048426	2593595	2594119	-	3169	downstream	AT4G05070.1	mRNA	None	None	Wound-responsive family protein	Wound-responsive family protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function wound-induced (InterPro:IPR022251); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_36_ABA1_Mean_TLRL_adj.pvals	4	2590950	7.24736503774e-07	1.000000	0.048426	2594154	2594297	-	3347	downstream	AT4G05071	gene	None	None	None	ID=AT4G05071;Note=protein_coding_gene;Name=AT4G05071
rh.maf0.05_emmax.pvals_pid_36_ABA1_Mean_TLRL_adj.pvals	4	2590950	7.24736503774e-07	1.000000	0.048426	2594154	2594297	-	3347	downstream	AT4G05071.1	mRNA	None	None		unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_35_ABA1_Mean_TLRL.pvals	3	10035920	6.1458538054e-07	0.000000	0.061598	10039234	10043066	-	7146	downstream	AT3G27190	gene	UKL2	uridine kinase-like 2	None	ID=AT3G27190;Note=protein_coding_gene;Name=AT3G27190
rh.maf0.05_emmax.pvals_pid_35_ABA1_Mean_TLRL.pvals	3	10035920	6.1458538054e-07	0.000000	0.061598	10039234	10043066	-	7146	downstream	AT3G27190.1	mRNA	UKL2	uridine kinase-like 2	uridine kinase-like 2	uridine kinase-like 2 (UKL2); FUNCTIONS IN: uracil phosphoribosyltransferase activity, phosphotransferase activity, alcohol group as acceptor, kinase activity, ATP binding; INVOLVED IN: biosynthetic process, metabolic process; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 7 growth stages; CONTAINS InterPro DOMAIN/s: Phosphoribulokinase/uridine kinase (InterPro:IPR006083), Uridine kinase (InterPro:IPR000764); BEST Arabidopsis thaliana protein match is: uridine kinase/uracil phosphoribosyltransferase 1 (TAIR:AT5G40870.1); Has 12747 Blast hits to 12735 proteins in 2617 species: Archae - 215; Bacteria - 9790; Metazoa - 531; Fungi - 482; Plants - 585; Viruses - 2; Other Eukaryotes - 1142 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_35_ABA1_Mean_TLRL.pvals	3	10620306	6.00204632996e-07	0.000000	0.061598	10620627	10623259	+	321	upstream	AT3G28370	gene	None	None	None	ID=AT3G28370;Note=protein_coding_gene;Name=AT3G28370
rh.maf0.05_emmax.pvals_pid_35_ABA1_Mean_TLRL.pvals	3	10620306	6.00204632996e-07	0.000000	0.061598	10620627	10623259	+	321	upstream	AT3G28370.1	mRNA	None	None		unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G51430.1); Has 6174 Blast hits to 4953 proteins in 685 species: Archae - 195; Bacteria - 792; Metazoa - 2688; Fungi - 653; Plants - 470; Viruses - 15; Other Eukaryotes - 1361 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_35_ABA1_Mean_TLRL.pvals	3	10620306	6.00204632996e-07	0.000000	0.061598	10611024	10616361	-	-3945	upstream	AT3G28360	gene	PGP16	P-glycoprotein 16	None	ID=AT3G28360;Note=protein_coding_gene;Name=AT3G28360
rh.maf0.05_emmax.pvals_pid_35_ABA1_Mean_TLRL.pvals	3	10620306	6.00204632996e-07	0.000000	0.061598	10611024	10616361	-	-3945	upstream	AT3G28360.1	mRNA	PGP16	P-glycoprotein 16	P-glycoprotein 16	P-glycoprotein 16 (PGP16); FUNCTIONS IN: ATPase activity, coupled to transmembrane movement of substances; INVOLVED IN: transport, transmembrane transport; LOCATED IN: integral to membrane; EXPRESSED IN: flower; EXPRESSED DURING: petal differentiation and expansion stage; CONTAINS InterPro DOMAIN/s: ATPase, AAA+ type, core (InterPro:IPR003593), ABC transporter-like (InterPro:IPR003439), ABC transporter, transmembrane domain, type 1 (InterPro:IPR011527), ABC transporter integral membrane type 1 (InterPro:IPR017940), ABC transporter, transmembrane domain (InterPro:IPR001140), ABC transporter, conserved site (InterPro:IPR017871); BEST Arabidopsis thaliana protein match is: P-glycoprotein 18 (TAIR:AT3G28390.1); Has 804178 Blast hits to 382236 proteins in 4142 species: Archae - 14262; Bacteria - 629589; Metazoa - 17108; Fungi - 11354; Plants - 9006; Viruses - 43; Other Eukaryotes - 122816 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_35_ABA1_Mean_TLRL.pvals	3	10620306	6.00204632996e-07	0.000000	0.061598	10623742	10628201	-	7895	downstream	AT3G28380	gene	PGP17	P-glycoprotein 17	None	ID=AT3G28380;Note=protein_coding_gene;Name=AT3G28380
rh.maf0.05_emmax.pvals_pid_35_ABA1_Mean_TLRL.pvals	3	10620306	6.00204632996e-07	0.000000	0.061598	10623742	10628201	-	7895	downstream	AT3G28380.1	mRNA	PGP17	P-glycoprotein 17	P-glycoprotein 17	P-glycoprotein 17 (PGP17); FUNCTIONS IN: ATPase activity, coupled to transmembrane movement of substances, nucleoside-triphosphatase activity, ATPase activity, nucleotide binding, ATP binding; INVOLVED IN: transport, transmembrane transport; LOCATED IN: plasma membrane; CONTAINS InterPro DOMAIN/s: ATPase, AAA+ type, core (InterPro:IPR003593), ABC transporter-like (InterPro:IPR003439), ABC transporter, transmembrane domain, type 1 (InterPro:IPR011527), ABC transporter integral membrane type 1 (InterPro:IPR017940), ABC transporter, transmembrane domain (InterPro:IPR001140), ABC transporter, conserved site (InterPro:IPR017871); BEST Arabidopsis thaliana protein match is: P-glycoprotein 18 (TAIR:AT3G28390.1); Has 843041 Blast hits to 392204 proteins in 4166 species: Archae - 14548; Bacteria - 659973; Metazoa - 17582; Fungi - 11884; Plants - 9780; Viruses - 43; Other Eukaryotes - 129231 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_35_ABA1_Mean_TLRL.pvals	3	18730847	9.76349126354e-07	0.000000	0.065238	18727840	18728649	+	-3007	downstream	AT3G50460	gene	HR2	homolog of RPW8 2	None	ID=AT3G50460;Note=protein_coding_gene;Name=AT3G50460
rh.maf0.05_emmax.pvals_pid_35_ABA1_Mean_TLRL.pvals	3	18730847	9.76349126354e-07	0.000000	0.065238	18727840	18728649	+	-3007	downstream	AT3G50460.1	mRNA	HR2	homolog of RPW8 2	homolog of RPW8 2	homolog of RPW8 2 (HR2); CONTAINS InterPro DOMAIN/s: Powdery mildew resistance protein,  RPW8 domain (InterPro:IPR008808); BEST Arabidopsis thaliana protein match is: homolog of RPW8 3 (TAIR:AT3G50470.1); Has 107 Blast hits to 107 proteins in 13 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 2; Plants - 104; Viruses - 0; Other Eukaryotes - 1 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_35_ABA1_Mean_TLRL.pvals	3	18730847	9.76349126354e-07	0.000000	0.065238	18729054	18730269	+	-1793	downstream	AT3G50470	gene	MLA10	INTRACELLULAR MILDEW A 10	None	ID=AT3G50470;Note=protein_coding_gene;Name=AT3G50470
rh.maf0.05_emmax.pvals_pid_35_ABA1_Mean_TLRL.pvals	3	18730847	9.76349126354e-07	0.000000	0.065238	18729054	18730269	+	-1793	downstream	AT3G50470.1	mRNA	MLA10	INTRACELLULAR MILDEW A 10	homolog of RPW8 3	homolog of RPW8 3 (HR3); CONTAINS InterPro DOMAIN/s: Powdery mildew resistance protein,  RPW8 domain (InterPro:IPR008808); BEST Arabidopsis thaliana protein match is: homolog of RPW8 2 (TAIR:AT3G50460.1); Has 133 Blast hits to 132 proteins in 16 species: Archae - 0; Bacteria - 0; Metazoa - 2; Fungi - 2; Plants - 123; Viruses - 0; Other Eukaryotes - 6 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_35_ABA1_Mean_TLRL.pvals	3	18730847	9.76349126354e-07	0.000000	0.065238	18733068	18734388	+	2221	upstream	AT3G50480	gene	HR4	homolog of RPW8 4	None	ID=AT3G50480;Note=protein_coding_gene;Name=AT3G50480
rh.maf0.05_emmax.pvals_pid_35_ABA1_Mean_TLRL.pvals	3	18730847	9.76349126354e-07	0.000000	0.065238	18733068	18734388	+	2221	upstream	AT3G50480.1	mRNA	HR4	homolog of RPW8 4	homolog of RPW8 4	homolog of RPW8 4 (HR4); FUNCTIONS IN: molecular_function unknown; INVOLVED IN: response to other organism; LOCATED IN: endomembrane system; EXPRESSED IN: 20 plant structures; EXPRESSED DURING: 11 growth stages; CONTAINS InterPro DOMAIN/s: Powdery mildew resistance protein,  RPW8 domain (InterPro:IPR008808); BEST Arabidopsis thaliana protein match is: homolog of RPW8 3 (TAIR:AT3G50470.1); Has 106 Blast hits to 90 proteins in 15 species: Archae - 14; Bacteria - 4; Metazoa - 2; Fungi - 0; Plants - 72; Viruses - 0; Other Eukaryotes - 14 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_68_ABA2_Mean_LR.no_adj.pvals	1	3454021	7.6528939e-07	0.000000	0.076505	3449691	3451226	+	-4330	downstream	AT1G10480	gene	ZFP5	zinc finger protein 5	None	ID=AT1G10480;Note=protein_coding_gene;Name=AT1G10480
rh.maf0.05_emmax.pvals_pid_68_ABA2_Mean_LR.no_adj.pvals	1	3454021	7.6528939e-07	0.000000	0.076505	3449691	3451226	+	-4330	downstream	AT1G10480.1	mRNA	ZFP5	zinc finger protein 5	zinc finger protein 5	zinc finger protein 5 (ZFP5); FUNCTIONS IN: sequence-specific DNA binding transcription factor activity, zinc ion binding, nucleic acid binding; INVOLVED IN: regulation of transcription; LOCATED IN: intracellular, chloroplast; EXPRESSED IN: inflorescence meristem, hypocotyl, root, flower; EXPRESSED DURING: petal differentiation and expansion stage; CONTAINS InterPro DOMAIN/s: Zinc finger, C2H2-type (InterPro:IPR007087); BEST Arabidopsis thaliana protein match is: zinc finger protein 6 (TAIR:AT1G67030.1); Has 905 Blast hits to 903 proteins in 31 species: Archae - 0; Bacteria - 0; Metazoa - 5; Fungi - 0; Plants - 900; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_68_ABA2_Mean_LR.no_adj.pvals	1	3454021	7.6528939e-07	0.000000	0.076505	3453228	3460620	+	-793	in gene	AT1G10490	gene	None	None	None	ID=AT1G10490;Note=protein_coding_gene;Name=AT1G10490
rh.maf0.05_emmax.pvals_pid_68_ABA2_Mean_LR.no_adj.pvals	1	3454021	7.6528939e-07	0.000000	0.076505	3453228	3460620	+	-793	in gene	AT1G10490.1	mRNA	None	None	Domain of unknown function (DUF1726) ;Putative ATPase (DUF699)	CONTAINS InterPro DOMAIN/s: Domain of unknown function DUF1726 (InterPro:IPR013562), Domain  of unknown function DUF699, exodeoxyribonuclease V alpha chain (InterPro:IPR007807); BEST Arabidopsis thaliana protein match is: Domain of unknown function (DUF1726) ;Putative ATPase (DUF699) (TAIR:AT3G57940.1); Has 1351 Blast hits to 1310 proteins in 616 species: Archae - 139; Bacteria - 698; Metazoa - 170; Fungi - 143; Plants - 51; Viruses - 0; Other Eukaryotes - 150 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_68_ABA2_Mean_LR.no_adj.pvals	1	3464235	1.06515002984e-07	1.000000	0.021296	3453228	3460620	+	-11007	downstream	AT1G10490	gene	None	None	None	ID=AT1G10490;Note=protein_coding_gene;Name=AT1G10490
rh.maf0.05_emmax.pvals_pid_68_ABA2_Mean_LR.no_adj.pvals	1	3464235	1.06515002984e-07	1.000000	0.021296	3453228	3460620	+	-11007	downstream	AT1G10490.1	mRNA	None	None	Domain of unknown function (DUF1726) ;Putative ATPase (DUF699)	CONTAINS InterPro DOMAIN/s: Domain of unknown function DUF1726 (InterPro:IPR013562), Domain  of unknown function DUF699, exodeoxyribonuclease V alpha chain (InterPro:IPR007807); BEST Arabidopsis thaliana protein match is: Domain of unknown function (DUF1726) ;Putative ATPase (DUF699) (TAIR:AT3G57940.1); Has 1351 Blast hits to 1310 proteins in 616 species: Archae - 139; Bacteria - 698; Metazoa - 170; Fungi - 143; Plants - 51; Viruses - 0; Other Eukaryotes - 150 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_68_ABA2_Mean_LR.no_adj.pvals	1	3464235	1.06515002984e-07	1.000000	0.021296	3461635	3465786	+	-2600	in gene	AT1G10510	gene	emb2004	embryo defective 2004	None	ID=AT1G10510;Note=protein_coding_gene;Name=AT1G10510
rh.maf0.05_emmax.pvals_pid_68_ABA2_Mean_LR.no_adj.pvals	1	3464235	1.06515002984e-07	1.000000	0.021296	3461635	3465786	+	-2600	in gene	AT1G10510.1	mRNA	emb2004	embryo defective 2004	RNI-like superfamily protein	embryo defective 2004 (emb2004); INVOLVED IN: embryo development ending in seed dormancy; LOCATED IN: mitochondrion, chloroplast, plastid, chloroplast envelope; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: RAN GTPase activating protein 1 (TAIR:AT3G63130.2); Has 21704 Blast hits to 6781 proteins in 315 species: Archae - 0; Bacteria - 982; Metazoa - 9646; Fungi - 490; Plants - 1111; Viruses - 0; Other Eukaryotes - 9475 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_68_ABA2_Mean_LR.no_adj.pvals	1	3464235	1.06515002984e-07	1.000000	0.021296	3465964	3469248	+	1729	upstream	AT1G10520	gene	Pol{lambda}	DNA polymerase {lambda}	None	ID=AT1G10520;Note=protein_coding_gene;Name=AT1G10520
rh.maf0.05_emmax.pvals_pid_68_ABA2_Mean_LR.no_adj.pvals	1	3464235	1.06515002984e-07	1.000000	0.021296	3465964	3469248	+	1729	upstream	AT1G10520.1	mRNA	Pol{lambda}	DNA polymerase {lambda}	DNA polymerase lambda (POLL)	DNA polymerase lambda (POLL); FUNCTIONS IN: DNA binding, DNA-directed DNA polymerase activity, catalytic activity, nucleotidyltransferase activity; INVOLVED IN: DNA repair, DNA replication; LOCATED IN: intracellular; EXPRESSED IN: cultured cell; CONTAINS InterPro DOMAIN/s: Nucleotidyl transferase domain (InterPro:IPR002934), DNA-directed DNA polymerase, family X, beta-like (InterPro:IPR002008), DNA-directed DNA polymerase, family X, beta-like, N-terminal (InterPro:IPR010996), DNA polymerase lambda, fingers domain (InterPro:IPR018944), DNA polymerase family X, binding site (InterPro:IPR019843), DNA-directed DNA polymerase X (InterPro:IPR002054), BRCT (InterPro:IPR001357), DNA polymerase X (InterPro:IPR022312); Has 1887 Blast hits to 1879 proteins in 557 species: Archae - 50; Bacteria - 688; Metazoa - 533; Fungi - 209; Plants - 50; Viruses - 7; Other Eukaryotes - 350 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_68_ABA2_Mean_LR.no_adj.pvals	1	3464235	1.06515002984e-07	1.000000	0.021296	3460000	3461485	-	-2750	upstream	AT1G10500	gene	CPISCA	chloroplast-localized ISCA-like protein	None	ID=AT1G10500;Note=protein_coding_gene;Name=AT1G10500
rh.maf0.05_emmax.pvals_pid_68_ABA2_Mean_LR.no_adj.pvals	1	3464235	1.06515002984e-07	1.000000	0.021296	3460000	3461485	-	-2750	upstream	AT1G10500.1	mRNA	CPISCA	chloroplast-localized ISCA-like protein	chloroplast-localized ISCA-like protein	chloroplast-localized ISCA-like protein (CPISCA); CONTAINS InterPro DOMAIN/s: FeS cluster insertion, C-terminal, conserved site (InterPro:IPR017870), FeS cluster biogenesis (InterPro:IPR000361), FeS cluster insertion (InterPro:IPR016092); BEST Arabidopsis thaliana protein match is: Iron-sulphur cluster biosynthesis family protein (TAIR:AT5G03905.1); Has 10385 Blast hits to 10384 proteins in 1842 species: Archae - 43; Bacteria - 5944; Metazoa - 237; Fungi - 240; Plants - 172; Viruses - 0; Other Eukaryotes - 3749 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_92_IAApl_CK_Mean_LRD_P_adj.pvals	5	669732	3.74211369449e-07	0.000000	0.074858	662064	669107	+	-7668	downstream	AT5G02880	gene	UPL4	ubiquitin-protein ligase 4	None	ID=AT5G02880;Note=protein_coding_gene;Name=AT5G02880
rh.maf0.05_emmax.pvals_pid_92_IAApl_CK_Mean_LRD_P_adj.pvals	5	669732	3.74211369449e-07	0.000000	0.074858	662064	669107	+	-7668	downstream	AT5G02880.1	mRNA	UPL4	ubiquitin-protein ligase 4	ubiquitin-protein ligase 4	ubiquitin-protein ligase 4 (UPL4); CONTAINS InterPro DOMAIN/s: Armadillo-like helical (InterPro:IPR011989), Armadillo-type fold (InterPro:IPR016024), HECT (InterPro:IPR000569); BEST Arabidopsis thaliana protein match is: HEAT repeat ;HECT-domain (ubiquitin-transferase) (TAIR:AT4G38600.1); Has 5635 Blast hits to 5003 proteins in 272 species: Archae - 0; Bacteria - 11; Metazoa - 3196; Fungi - 992; Plants - 513; Viruses - 0; Other Eukaryotes - 923 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_92_IAApl_CK_Mean_LRD_P_adj.pvals	5	669732	3.74211369449e-07	0.000000	0.074858	671030	671305	+	1298	upstream	sORF6341	sorf	None	None	None	sORF6341.1;protein_coding
rh.maf0.05_emmax.pvals_pid_92_IAApl_CK_Mean_LRD_P_adj.pvals	5	669732	3.74211369449e-07	0.000000	0.074858	670065	671471	-	1739	downstream	AT5G02890	gene	None	None	None	ID=AT5G02890;Note=protein_coding_gene;Name=AT5G02890
rh.maf0.05_emmax.pvals_pid_92_IAApl_CK_Mean_LRD_P_adj.pvals	5	669732	3.74211369449e-07	0.000000	0.074858	670065	671471	-	1739	downstream	AT5G02890.1	mRNA	None	None	HXXXD-type acyl-transferase family protein	HXXXD-type acyl-transferase family protein; FUNCTIONS IN: transferase activity, transferring acyl groups other than amino-acyl groups, transferase activity; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 12 growth stages; CONTAINS InterPro DOMAIN/s: Transferase (InterPro:IPR003480); BEST Arabidopsis thaliana protein match is: HXXXD-type acyl-transferase family protein (TAIR:AT4G29250.1); Has 524 Blast hits to 524 proteins in 51 species: Archae - 0; Bacteria - 2; Metazoa - 0; Fungi - 2; Plants - 520; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_24_ABA1_Mean_R_adj.pvals	3	9680404	8.51363012451e-07	0.000000	0.170660	9676564	9679900	+	-3840	downstream	AT3G26440	gene	None	None	None	ID=AT3G26440;Note=protein_coding_gene;Name=AT3G26440
rh.maf0.05_emmax.pvals_pid_24_ABA1_Mean_R_adj.pvals	3	9680404	8.51363012451e-07	0.000000	0.170660	9676982	9679900	+	-3422	downstream	AT3G26440.1	mRNA	None	None	Protein of unknown function (DUF707)	Protein of unknown function (DUF707); CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF707 (InterPro:IPR007877); BEST Arabidopsis thaliana protein match is: Protein of unknown function (DUF707) (TAIR:AT1G13000.2); Has 327 Blast hits to 326 proteins in 27 species: Archae - 0; Bacteria - 15; Metazoa - 0; Fungi - 0; Plants - 307; Viruses - 0; Other Eukaryotes - 5 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_24_ABA1_Mean_R_adj.pvals	3	9680404	8.51363012451e-07	0.000000	0.170660	9676649	9679900	+	-3755	downstream	AT3G26440.2	mRNA	None	None	Protein of unknown function (DUF707)	Protein of unknown function (DUF707); CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF707 (InterPro:IPR007877); BEST Arabidopsis thaliana protein match is: Protein of unknown function (DUF707) (TAIR:AT1G13000.2); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_24_ABA1_Mean_R_adj.pvals	3	9680404	8.51363012451e-07	0.000000	0.170660	9676982	9679900	+	-3422	downstream	AT3G26440.3	mRNA	None	None	Protein of unknown function (DUF707)	Protein of unknown function (DUF707); FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: 14 plant structures; EXPRESSED DURING: 7 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF707 (InterPro:IPR007877); BEST Arabidopsis thaliana protein match is: Protein of unknown function (DUF707) (TAIR:AT1G13000.2); Has 328 Blast hits to 327 proteins in 28 species: Archae - 0; Bacteria - 17; Metazoa - 0; Fungi - 0; Plants - 306; Viruses - 0; Other Eukaryotes - 5 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_24_ABA1_Mean_R_adj.pvals	3	9680404	8.51363012451e-07	0.000000	0.170660	9676564	9679900	+	-3840	downstream	AT3G26440.4	mRNA	None	None	Protein of unknown function (DUF707)	Protein of unknown function (DUF707); FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: 14 plant structures; EXPRESSED DURING: 7 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF707 (InterPro:IPR007877); BEST Arabidopsis thaliana protein match is: Protein of unknown function (DUF707) (TAIR:AT1G13000.2).
rh.maf0.05_emmax.pvals_pid_24_ABA1_Mean_R_adj.pvals	3	9680404	8.51363012451e-07	0.000000	0.170660	9680120	9680746	-	342	in gene	AT3G26445	gene	None	None	None	ID=AT3G26445;Note=protein_coding_gene;Name=AT3G26445
rh.maf0.05_emmax.pvals_pid_24_ABA1_Mean_R_adj.pvals	3	9680404	8.51363012451e-07	0.000000	0.170660	9680120	9680746	-	342	in gene	AT3G26445.1	mRNA	None	None	beta-1,4-N-acetylglucosaminyltransferase family protein	beta-1,4-N-acetylglucosaminyltransferase family protein; FUNCTIONS IN: beta-1,4-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity; INVOLVED IN: protein amino acid N-linked glycosylation; LOCATED IN: endomembrane system, membrane; CONTAINS InterPro DOMAIN/s: Glycosyl transferase, family 17 (InterPro:IPR006813); BEST Arabidopsis thaliana protein match is: beta-1,4-N-acetylglucosaminyltransferase family protein (TAIR:AT1G12990.1); Has 143 Blast hits to 129 proteins in 19 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 6; Plants - 137; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).
